date,price
2015년 03월 25일,1103.065
2015년 03월 24일,1105.165
2015년 03월 23일,1112.73
2015년 03월 20일,1119.88
2015년 03월 19일,1117.475
2015년 03월 18일,1121.135
2015년 03월 17일,1129.515
2015년 03월 16일,1133.97
2015년 03월 13일,1130.195
2015년 03월 12일,1128.025
2015년 03월 11일,1128.585
2015년 03월 10일,1121.205
2015년 03월 09일,1112.745
2015년 03월 06일,1105.085
2015년 03월 05일,1101.49
2015년 03월 04일,1098.735
2015년 03월 03일,1100.225
2015년 03월 02일,1103.4
2015년 02월 27일,1100.185
2015년 02월 26일,1098.53
2015년 02월 25일,1102.095
2015년 02월 24일,1110.925
2015년 02월 23일,1109.975
2015년 02월 20일,1111.27
2015년 02월 19일,1110.985
2015년 02월 18일,1111.45
2015년 02월 17일,1103.55
2015년 02월 16일,1099.13
2015년 02월 13일,1098.835
2015년 02월 12일,1106.895
2015년 02월 11일,1103.18
2015년 02월 10일,1094.65
2015년 02월 09일,1097.605
2015년 02월 06일,1091.975
2015년 02월 05일,1089.475
2015년 02월 04일,1089.005
2015년 02월 03일,1096.905
2015년 02월 02일,1101.205
2015년 01월 30일,1099.485
2015년 01월 29일,1093.085
2015년 01월 28일,1083.15
2015년 01월 27일,1080.4
2015년 01월 26일,1080.765
2015년 01월 23일,1082.09
2015년 01월 22일,1085.655
2015년 01월 21일,1086.55
2015년 01월 20일,1084.48
2015년 01월 19일,1080.82
2015년 01월 16일,1077.705
2015년 01월 15일,1081.04
2015년 01월 14일,1081.54
2015년 01월 13일,1082.01
2015년 01월 12일,1084.5
2015년 01월 09일,1091.21
2015년 01월 08일,1098.445
2015년 01월 07일,1099.525
2015년 01월 06일,1103.475
2015년 01월 05일,1108.88
2015년 01월 02일,1099.65
2015년 01월 01일,1093.365
2014년 12월 31일,1092.315
2014년 12월 30일,1098
2014년 12월 29일,1099.09
2014년 12월 26일,1100.4
2014년 12월 25일,1103.11
2014년 12월 24일,1104.485
2014년 12월 23일,1102.615
2014년 12월 22일,1097.68
2014년 12월 19일,1100.78
2014년 12월 18일,1101.115
2014년 12월 17일,1090.205
2014년 12월 16일,1089.5
2014년 12월 15일,1102.05
2014년 12월 12일,1103.83
2014년 12월 11일,1100.205
2014년 12월 10일,1104.7
2014년 12월 09일,1108.925
2014년 12월 08일,1116.66
2014년 12월 05일,1116.315
2014년 12월 04일,1114.87
2014년 12월 03일,1115
2014년 12월 02일,1110.49
2014년 12월 01일,1113.335
2014년 11월 28일,1106.475
2014년 11월 27일,1100.78
2014년 11월 26일,1107.095
2014년 11월 25일,1113.05
2014년 11월 24일,1113.775
2014년 11월 21일,1111.7
2014년 11월 20일,1114.275
2014년 11월 19일,1106.935
2014년 11월 18일,1099.175
2014년 11월 17일,1098.77
2014년 11월 14일,1100.82
2014년 11월 13일,1096.28
2014년 11월 12일,1097.71
2014년 11월 11일,1093.395
2014년 11월 10일,1087.205
2014년 11월 07일,1090.52
2014년 11월 06일,1087.98
2014년 11월 05일,1086.29
2014년 11월 04일,1080.125
2014년 11월 03일,1077.98
2014년 10월 31일,1064.4
2014년 10월 30일,1056.545
2014년 10월 29일,1050.09
2014년 10월 28일,1050.04
2014년 10월 27일,1054.08
2014년 10월 24일,1059.19
2014년 10월 23일,1056.825
2014년 10월 22일,1053.66
2014년 10월 21일,1055.15
2014년 10월 20일,1060.35
2014년 10월 17일,1064.25
2014년 10월 16일,1062.58
2014년 10월 15일,1064.015
2014년 10월 14일,1065.46
2014년 10월 13일,1070.525
2014년 10월 10일,1069.835
2014년 10월 09일,1069.485
2014년 10월 08일,1072.025
2014년 10월 07일,1066.65
2014년 10월 06일,1071.4
2014년 10월 03일,1061.35
2014년 10월 02일,1060.7
2014년 10월 01일,1060.85
2014년 09월 30일,1054.6
2014년 09월 29일,1051.25
2014년 09월 26일,1042.9
2014년 09월 25일,1042.55
2014년 09월 24일,1040
2014년 09월 23일,1041.65
2014년 09월 22일,1041.35
2014년 09월 19일,1045.3
2014년 09월 18일,1042
2014년 09월 17일,1033.8
2014년 09월 16일,1035.1
2014년 09월 15일,1039.15
2014년 09월 12일,1038
2014년 09월 11일,1034.215
2014년 09월 10일,1034.375
2014년 09월 09일,1034.47
2014년 09월 08일,1025.8
2014년 09월 05일,1025.15
2014년 09월 04일,1018.3
2014년 09월 03일,1019.25
2014년 09월 02일,1015.6
2014년 09월 01일,1014.5
2014년 08월 29일,1014.95
2014년 08월 28일,1014.025
2014년 08월 27일,1014.9
2014년 08월 26일,1018.15
2014년 08월 25일,1021.2
2014년 08월 22일,1019.75
2014년 08월 21일,1023.65
2014년 08월 20일,1020.9
2014년 08월 19일,1017.95
2014년 08월 18일,1017.75
2014년 08월 15일,1021.2
2014년 08월 14일,1026.05
2014년 08월 13일,1028.575
2014년 08월 12일,1028.15
2014년 08월 11일,1030.9
2014년 08월 08일,1037.65
2014년 08월 07일,1034.45
2014년 08월 06일,1034.15
2014년 08월 05일,1030.65
2014년 08월 04일,1031.95
2014년 08월 01일,1034.575
2014년 07월 31일,1026.275
2014년 07월 30일,1024.9
2014년 07월 29일,1024.85
2014년 07월 28일,1025.7
2014년 07월 25일,1029.35
2014년 07월 24일,1027.3
2014년 07월 23일,1023.35
2014년 07월 22일,1025.15
2014년 07월 21일,1027.85
2014년 07월 18일,1031.75
2014년 07월 17일,1029.7
2014년 07월 16일,1031.9
2014년 07월 15일,1023.75
2014년 07월 14일,1019.2
2014년 07월 11일,1018.15
2014년 07월 10일,1011.65
2014년 07월 09일,1012.45
2014년 07월 08일,1011.7
2014년 07월 07일,1010.125
2014년 07월 04일,1009.55
2014년 07월 03일,1009.7
2014년 07월 02일,1010.25
2014년 07월 01일,1011.95
2014년 06월 30일,1012.6
2014년 06월 27일,1015.325
2014년 06월 26일,1017.35
2014년 06월 25일,1020.25
2014년 06월 24일,1018.95
2014년 06월 23일,1019.35
2014년 06월 20일,1020.075
2014년 06월 19일,1018.35
2014년 06월 18일,1023.555
2014년 06월 17일,1021.9
2014년 06월 16일,1019.6
2014년 06월 13일,1018.125
2014년 06월 12일,1017.3
2014년 06월 11일,1016.45
2014년 06월 10일,1016.8
2014년 06월 09일,1018.05
2014년 06월 06일,1019.95
2014년 06월 05일,1023.1
2014년 06월 04일,1023.5
2014년 06월 03일,1024.75
2014년 06월 02일,1023.25
2014년 05월 30일,1020.2
2014년 05월 29일,1021.75
2014년 05월 28일,1023
2014년 05월 27일,1024.3
2014년 05월 26일,1024.5
2014년 05월 23일,1024.55
2014년 05월 22일,1025.75
2014년 05월 21일,1026.65
2014년 05월 20일,1025
2014년 05월 19일,1023.7
2014년 05월 16일,1025.76
2014년 05월 15일,1026.75
2014년 05월 14일,1025.05
2014년 05월 13일,1023
2014년 05월 12일,1025.1
2014년 05월 09일,1022.9
2014년 05월 08일,1023.65
2014년 05월 07일,1024.95
2014년 05월 06일,1030.12
2014년 05월 05일,1030.12
2014년 05월 02일,1031.62
2014년 05월 01일,1033.5
2014년 04월 30일,1032.5
2014년 04월 29일,1031.915
2014년 04월 28일,1037.6
2014년 04월 25일,1039.3
2014년 04월 24일,1038.15
2014년 04월 23일,1039.75
2014년 04월 22일,1039.8
2014년 04월 21일,1038.3
2014년 04월 18일,1037.95
2014년 04월 17일,1037.15
2014년 04월 16일,1041.15
2014년 04월 15일,1042
2014년 04월 14일,1039.05
2014년 04월 11일,1038.25
2014년 04월 10일,1036.25
2014년 04월 09일,1043.4
2014년 04월 08일,1053.7
2014년 04월 07일,1053.8
2014년 04월 04일,1056.05
2014년 04월 03일,1058.6
2014년 04월 02일,1057
2014년 04월 01일,1060.65
2014년 03월 31일,1065.85
2014년 03월 28일,1069.4
2014년 03월 27일,1073.5
2014년 03월 26일,1075.35
2014년 03월 25일,1078.5
2014년 03월 24일,1079.85
2014년 03월 21일,1080.55
2014년 03월 20일,1076.15
2014년 03월 19일,1070.5
2014년 03월 18일,1068.15
2014년 03월 17일,1070.9
2014년 03월 14일,1071.05
2014년 03월 13일,1068.75
2014년 03월 12일,1069.2
2014년 03월 11일,1065.2
2014년 03월 10일,1066.05
2014년 03월 07일,1063.075
2014년 03월 06일,1068.65
2014년 03월 05일,1070.2
2014년 03월 04일,1071.75
2014년 03월 03일,1072.175
2014년 02월 28일,1066.35
2014년 02월 27일,1069.2
2014년 02월 26일,1069.55
2014년 02월 25일,1071.7
2014년 02월 24일,1076.6
2014년 02월 21일,1074.35
2014년 02월 20일,1069.75
2014년 02월 19일,1066.95
2014년 02월 18일,1063.15
2014년 02월 17일,1060.2
2014년 02월 14일,1062.25
2014년 02월 13일,1064
2014년 02월 12일,1065
2014년 02월 11일,1071.95
2014년 02월 10일,1072.55
2014년 02월 07일,1075.6
2014년 02월 06일,1076.6
2014년 02월 05일,1079.2
2014년 02월 04일,1085.95
2014년 02월 03일,1082
2014년 01월 31일,1081.185
2014년 01월 30일,1080.735
2014년 01월 29일,1071.05
2014년 01월 28일,1079.6
2014년 01월 27일,1084.5
2014년 01월 24일,1077.2
2014년 01월 23일,1071.15
2014년 01월 22일,1068.45
2014년 01월 21일,1064.2
2014년 01월 20일,1063.85
2014년 01월 17일,1061.65
2014년 01월 16일,1064.45
2014년 01월 15일,1062.95
2014년 01월 14일,1058.4
2014년 01월 13일,1057.05
2014년 01월 10일,1063.2
2014년 01월 09일,1066
2014년 01월 08일,1067.15
2014년 01월 07일,1067.85
2014년 01월 06일,1061.55
2014년 01월 03일,1054.65
2014년 01월 02일,1050.45
2014년 01월 01일,1050.5
2013년 12월 31일,1048.51
2013년 12월 30일,1055.425
2013년 12월 27일,1056.4
2013년 12월 26일,1059.05
2013년 12월 25일,1060.2
2013년 12월 24일,1060.85
2013년 12월 23일,1061.3
2013년 12월 20일,1062.15
2013년 12월 19일,1057.95
2013년 12월 18일,1052.35
2013년 12월 17일,1051.5
2013년 12월 16일,1053.5
2013년 12월 13일,1053.3
2013년 12월 12일,1053.71
2013년 12월 11일,1052.375
2013년 12월 10일,1053
2013년 12월 09일,1053.3
2013년 12월 06일,1058.385
2013년 12월 05일,1060.385
2013년 12월 04일,1061.95
2013년 12월 03일,1061.38
2013년 12월 02일,1057.95
2013년 11월 29일,1059.58
2013년 11월 28일,1063
2013년 11월 27일,1060.75
2013년 11월 26일,1060.5
2013년 11월 25일,1060.93
2013년 11월 22일,1061.725
2013년 11월 21일,1060.66
2013년 11월 20일,1056.8
2013년 11월 19일,1056.475
2013년 11월 18일,1058.92
2013년 11월 15일,1065.925
2013년 11월 14일,1068.68
2013년 11월 13일,1072.72
2013년 11월 12일,1071.745
2013년 11월 11일,1067.76
2013년 11월 08일,1064.05
2013년 11월 07일,1062.05
2013년 11월 06일,1062.085
2013년 11월 05일,1061.875
2013년 11월 04일,1062.33
2013년 11월 01일,1062.75
2013년 10월 31일,1060.31
2013년 10월 30일,1061.27
2013년 10월 29일,1061.615
2013년 10월 28일,1062.45
2013년 10월 25일,1062.515
2013년 10월 24일,1058.94
2013년 10월 23일,1057.41
2013년 10월 22일,1061.375
2013년 10월 21일,1062.1
2013년 10월 18일,1061.7
2013년 10월 17일,1064.825
2013년 10월 16일,1067.465
2013년 10월 15일,1067.975
2013년 10월 14일,1072.45
2013년 10월 11일,1070.8
2013년 10월 10일,1074.445
2013년 10월 09일,1075.39
2013년 10월 08일,1073.85
2013년 10월 07일,1070.5
2013년 10월 04일,1072.195
2013년 10월 03일,1073.51
2013년 10월 02일,1074.7
2013년 10월 01일,1074.7
2013년 09월 30일,1076.49
2013년 09월 27일,1075.7
2013년 09월 26일,1074.81
2013년 09월 25일,1077.125
2013년 09월 24일,1074.53
2013년 09월 23일,1076.05
2013년 09월 20일,1077.16
2013년 09월 19일,1070.94
2013년 09월 18일,1082.35
2013년 09월 17일,1084.37
2013년 09월 16일,1083.79
2013년 09월 13일,1085.65
2013년 09월 12일,1083.98
2013년 09월 11일,1086.9
2013년 09월 10일,1085.7
2013년 09월 09일,1089.35
2013년 09월 06일,1095.8
2013년 09월 05일,1094.6
2013년 09월 04일,1098.6
2013년 09월 03일,1096.875
2013년 09월 02일,1104.28
2013년 08월 30일,1110.745
2013년 08월 29일,1111.7
2013년 08월 28일,1117.575
2013년 08월 27일,1115.555
2013년 08월 26일,1113.24
2013년 08월 23일,1117.54
2013년 08월 22일,1122.705
2013년 08월 21일,1119.05
2013년 08월 20일,1120.9
2013년 08월 19일,1115.14
2013년 08월 16일,1115.5
2013년 08월 15일,1118.28
2013년 08월 14일,1119.935
2013년 08월 13일,1116.945
2013년 08월 12일,1112.81
2013년 08월 09일,1110.55
2013년 08월 08일,1114.05
2013년 08월 07일,1116.8
2013년 08월 06일,1114
2013년 08월 05일,1118.75
2013년 08월 02일,1125.275
2013년 08월 01일,1121.515
2013년 07월 31일,1119.775
2013년 07월 30일,1114.405
2013년 07월 29일,1110.83
2013년 07월 26일,1113.275
2013년 07월 25일,1117.6
2013년 07월 24일,1115.025
2013년 07월 23일,1116.88
2013년 07월 22일,1119.315
2013년 07월 19일,1123.9
2013년 07월 18일,1122.83
2013년 07월 17일,1118.425
2013년 07월 16일,1118.7
2013년 07월 15일,1123.575
2013년 07월 12일,1122.65
2013년 07월 11일,1128.635
2013년 07월 10일,1139.55
2013년 07월 09일,1144.52
2013년 07월 08일,1147.55
2013년 07월 05일,1141.3
2013년 07월 04일,1140.4
2013년 07월 03일,1140.06
2013년 07월 02일,1132.585
2013년 07월 01일,1138.25
2013년 06월 28일,1145.295
2013년 06월 27일,1151.795
2013년 06월 26일,1153.7
2013년 06월 25일,1158.425
2013년 06월 24일,1158.97
2013년 06월 21일,1155.92
2013년 06월 20일,1138.525
2013년 06월 19일,1133.425
2013년 06월 18일,1131.24
2013년 06월 17일,1128.37
2013년 06월 14일,1128.4
2013년 06월 13일,1133.055
2013년 06월 12일,1131.3
2013년 06월 11일,1132.895
2013년 06월 10일,1123.36
2013년 06월 07일,1113.2
2013년 06월 06일,1118.825
2013년 06월 05일,1120.375
2013년 06월 04일,1121.495
2013년 06월 03일,1124.685
2013년 05월 31일,1127.775
2013년 05월 30일,1129.565
2013년 05월 29일,1131.21
2013년 05월 28일,1123.935
2013년 05월 27일,1125.425
2013년 05월 24일,1127.7
2013년 05월 23일,1121.8
2013년 05월 22일,1112.485
2013년 05월 21일,1114.745
2013년 05월 20일,1118.175
2013년 05월 17일,1117.885
2013년 05월 16일,1115.34
2013년 05월 15일,1112.56
2013년 05월 14일,1110.35
2013년 05월 13일,1111.45
2013년 05월 10일,1099.715
2013년 05월 09일,1087.315
2013년 05월 08일,1088.45
2013년 05월 07일,1093.035
2013년 05월 06일,1094.85
2013년 05월 03일,1099.26
2013년 05월 02일,1100.45
2013년 05월 01일,1101.895
2013년 04월 30일,1102.6
2013년 04월 29일,1107.635
2013년 04월 26일,1110.15
2013년 04월 25일,1114.31
2013년 04월 24일,1119.145
2013년 04월 23일,1119.8
2013년 04월 22일,1121.7
2013년 04월 19일,1119.5
2013년 04월 18일,1121.95
2013년 04월 17일,1116.54
2013년 04월 16일,1119.4
2013년 04월 15일,1124.765
2013년 04월 12일,1130.9
2013년 04월 11일,1129.3
2013년 04월 10일,1138.25
2013년 04월 09일,1140.3
2013년 04월 08일,1138.605
2013년 04월 05일,1131.04
2013년 04월 04일,1121.925
2013년 04월 03일,1120.1
2013년 04월 02일,1114.445
2013년 04월 01일,1114.405
2013년 03월 29일,1112.55
2013년 03월 28일,1111.95
2013년 03월 27일,1109.13
2013년 03월 26일,1108.7
2013년 03월 25일,1114.95
2013년 03월 22일,1117.45
2013년 03월 21일,1116.2
2013년 03월 20일,1116.865
2013년 03월 19일,1110.905
2013년 03월 18일,1113.995
2013년 03월 15일,1110.15
2013년 03월 14일,1104.66
2013년 03월 13일,1097.665
2013년 03월 12일,1095.7
2013년 03월 11일,1096.375
2013년 03월 08일,1089.15
2013년 03월 07일,1086.53
2013년 03월 06일,1084.29
2013년 03월 05일,1088.38
2013년 03월 04일,1089.05
2013년 03월 01일,1084.65
2013년 02월 28일,1083.14
2013년 02월 27일,1086.41
2013년 02월 26일,1088.855
2013년 02월 25일,1087.35
2013년 02월 22일,1087.5
2013년 02월 21일,1083.84
2013년 02월 20일,1078.725
2013년 02월 19일,1081.84
2013년 02월 18일,1082
2013년 02월 15일,1081.77
2013년 02월 14일,1085.15
2013년 02월 13일,1087.2
2013년 02월 12일,1093.9
2013년 02월 11일,1096
2013년 02월 08일,1093.8
2013년 02월 07일,1089.2
2013년 02월 06일,1087.9
2013년 02월 05일,1088.05
2013년 02월 04일,1090.55
2013년 02월 01일,1092.425
2013년 01월 31일,1089.325
2013년 01월 30일,1083.435
2013년 01월 29일,1087.95
2013년 01월 28일,1085.215
2013년 01월 25일,1072.065
2013년 01월 24일,1068.7
2013년 01월 23일,1065.27
2013년 01월 22일,1065.2
2013년 01월 21일,1061.025
2013년 01월 18일,1057
2013년 01월 17일,1058.275
2013년 01월 16일,1058.375
2013년 01월 15일,1056.41
2013년 01월 14일,1056.42
2013년 01월 11일,1056.71
2013년 01월 10일,1060.835
2013년 01월 09일,1062.25
2013년 01월 08일,1063.325
2013년 01월 07일,1062.75
2013년 01월 04일,1063.75
2013년 01월 03일,1063
2013년 01월 02일,1064.85
2013년 01월 01일,1063.64
2012년 12월 31일,1065.36
2012년 12월 28일,1069.875
2012년 12월 27일,1073.185
2012년 12월 26일,1074.025
2012년 12월 25일,1073.5
2012년 12월 24일,1075
2012년 12월 21일,1075.475
2012년 12월 20일,1073.65
2012년 12월 19일,1072.535
2012년 12월 18일,1072
2012년 12월 17일,1073.45
2012년 12월 14일,1074.4
2012년 12월 13일,1073
2012년 12월 12일,1075.525
2012년 12월 11일,1076.615
2012년 12월 10일,1079.745
2012년 12월 07일,1082.975
2012년 12월 06일,1083.335
2012년 12월 05일,1082.825
2012년 12월 04일,1084.175
2012년 12월 03일,1083.45
2012년 11월 30일,1083.8
2012년 11월 29일,1084.525
2012년 11월 28일,1086.635
2012년 11월 27일,1085.31
2012년 11월 26일,1085.285
2012년 11월 23일,1086
2012년 11월 22일,1083.3
2012년 11월 21일,1083.375
2012년 11월 20일,1083.9
2012년 11월 19일,1089.3
2012년 11월 16일,1090
2012년 11월 15일,1087.71
2012년 11월 14일,1087.52
2012년 11월 13일,1090.15
2012년 11월 12일,1088.825
2012년 11월 09일,1090.125
2012년 11월 08일,1089.235
2012년 11월 07일,1088.275
2012년 11월 06일,1091.185
2012년 11월 05일,1092.025
2012년 11월 02일,1092.275
2012년 11월 01일,1091.59
2012년 10월 31일,1090.66
2012년 10월 30일,1093.93
2012년 10월 29일,1096.355
2012년 10월 26일,1096.95
2012년 10월 25일,1100.55
2012년 10월 24일,1104.6
2012년 10월 23일,1102.2
2012년 10월 22일,1105.45
2012년 10월 19일,1104.77
2012년 10월 18일,1104.93
2012년 10월 17일,1105.15
2012년 10월 16일,1108.32
2012년 10월 15일,1112.09
2012년 10월 12일,1111.85
2012년 10월 11일,1115.11
2012년 10월 10일,1113.86
2012년 10월 09일,1110.95
2012년 10월 08일,1111.245
2012년 10월 05일,1109.975
2012년 10월 04일,1113.415
2012년 10월 03일,1113.47
2012년 10월 02일,1112.95
2012년 10월 01일,1113.44
2012년 09월 28일,1113.765
2012년 09월 27일,1118.375
2012년 09월 26일,1120.565
2012년 09월 25일,1119.7
2012년 09월 24일,1120.3
2012년 09월 21일,1120
2012년 09월 20일,1119.45
2012년 09월 19일,1116.985
2012년 09월 18일,1118
2012년 09월 17일,1115.275
2012년 09월 14일,1122.61
2012년 09월 13일,1127.935
2012년 09월 12일,1127.12
2012년 09월 11일,1129.5
2012년 09월 10일,1129.025
2012년 09월 07일,1130.4
2012년 09월 06일,1135.35
2012년 09월 05일,1135.48
2012년 09월 04일,1132.25
2012년 09월 03일,1132.3
2012년 08월 31일,1135.275
2012년 08월 30일,1134.825
2012년 08월 29일,1134.71
2012년 08월 28일,1136.775
2012년 08월 27일,1135.8
2012년 08월 24일,1133.75
2012년 08월 23일,1131.45
2012년 08월 22일,1133.645
2012년 08월 21일,1132.95
2012년 08월 20일,1135.825
2012년 08월 17일,1133.79
2012년 08월 16일,1132.755
2012년 08월 15일,1130.7
2012년 08월 14일,1130.215
2012년 08월 13일,1130.915
2012년 08월 10일,1128.49
2012년 08월 09일,1127.46
2012년 08월 08일,1129.015
2012년 08월 07일,1127.4
2012년 08월 06일,1129.5
2012년 08월 03일,1134.84
2012년 08월 02일,1129.635
2012년 08월 01일,1128.5
2012년 07월 31일,1133.81
2012년 07월 30일,1135.975
2012년 07월 27일,1142.535
2012년 07월 26일,1147.775
2012년 07월 25일,1151.6
2012년 07월 24일,1148.225
2012년 07월 23일,1147.215
2012년 07월 20일,1140.84
2012년 07월 19일,1140.05
2012년 07월 18일,1141.6
2012년 07월 17일,1144.3
2012년 07월 16일,1147.6
2012년 07월 13일,1151.7
2012년 07월 12일,1148.9
2012년 07월 11일,1143.215
2012년 07월 10일,1142.5
2012년 07월 09일,1143.35
2012년 07월 06일,1137.035
2012년 07월 05일,1136.25
2012년 07월 04일,1135.54
2012년 07월 03일,1139.38
2012년 07월 02일,1143.55
2012년 06월 29일,1149.725
2012년 06월 28일,1155.99
2012년 06월 27일,1157.385
2012년 06월 26일,1160.1
2012년 06월 25일,1160.79
2012년 06월 22일,1157.125
2012년 06월 21일,1151.225
2012년 06월 20일,1152.8
2012년 06월 19일,1157.3
2012년 06월 18일,1158.5
2012년 06월 15일,1164.025
2012년 06월 14일,1166.395
2012년 06월 13일,1167.875
2012년 06월 12일,1171.1
2012년 06월 11일,1168.125
2012년 06월 08일,1170.65
2012년 06월 07일,1169.225
2012년 06월 06일,1174.76
2012년 06월 05일,1178.5
2012년 06월 04일,1181.945
2012년 06월 01일,1180.175
2012년 05월 31일,1181.485
2012년 05월 30일,1178.655
2012년 05월 29일,1178.235
2012년 05월 28일,1176.46
2012년 05월 25일,1181.725
2012년 05월 24일,1179.735
2012년 05월 23일,1174.31
2012년 05월 22일,1164.34
2012년 05월 21일,1167.5
2012년 05월 18일,1170.97
2012년 05월 17일,1164.505
2012년 05월 16일,1163.475
2012년 05월 15일,1154.45
2012년 05월 14일,1151.5
2012년 05월 11일,1145.67
2012년 05월 10일,1143.25
2012년 05월 09일,1141.175
2012년 05월 08일,1136.9
2012년 05월 07일,1138
2012년 05월 04일,1133.375
2012년 05월 03일,1130.31
2012년 05월 02일,1127.95
2012년 05월 01일,1129.605
2012년 04월 30일,1130.555
2012년 04월 27일,1134.035
2012년 04월 26일,1135.725
2012년 04월 25일,1138.85
2012년 04월 24일,1140.075
2012년 04월 23일,1140.01
2012년 04월 20일,1139.8
2012년 04월 19일,1139.425
2012년 04월 18일,1137.3
2012년 04월 17일,1138.425
2012년 04월 16일,1137.4
2012년 04월 13일,1134.3
2012년 04월 12일,1140.125
2012년 04월 11일,1143.625
2012년 04월 10일,1137.35
2012년 04월 09일,1137.3
2012년 04월 06일,1131.125
2012년 04월 05일,1130.35
2012년 04월 04일,1127.025
2012년 04월 03일,1124.7
2012년 04월 02일,1129.725
2012년 03월 30일,1134.2
2012년 03월 29일,1137.9
2012년 03월 28일,1137.425
2012년 03월 27일,1136.175
2012년 03월 26일,1137.5
2012년 03월 23일,1133.8
2012년 03월 22일,1130.3
2012년 03월 21일,1127.975
2012년 03월 20일,1124.25
2012년 03월 19일,1123.075
2012년 03월 16일,1124.45
2012년 03월 15일,1127.95
2012년 03월 14일,1127.025
2012년 03월 13일,1123.6
2012년 03월 12일,1121.025
2012년 03월 09일,1116.85
2012년 03월 08일,1120.575
2012년 03월 07일,1126.05
2012년 03월 06일,1121.025
2012년 03월 05일,1117.625
2012년 03월 02일,1114.5
2012년 03월 01일,1117.925
2012년 02월 29일,1121.4
2012년 02월 28일,1126.6
2012년 02월 27일,1128.275
2012년 02월 24일,1125.625
2012년 02월 23일,1128.5
2012년 02월 22일,1126.925
2012년 02월 21일,1125.025
2012년 02월 20일,1123.525
2012년 02월 17일,1125.705
2012년 02월 16일,1130.2
2012년 02월 15일,1123.55
2012년 02월 14일,1123.875
2012년 02월 13일,1123.35
2012년 02월 10일,1120.9
2012년 02월 09일,1118.6
2012년 02월 08일,1117.5
2012년 02월 07일,1120.8
2012년 02월 06일,1118.7
2012년 02월 03일,1119.5
2012년 02월 02일,1120.125
2012년 02월 01일,1126.875
2012년 01월 31일,1125.85
2012년 01월 30일,1125.225
2012년 01월 27일,1123.65
2012년 01월 26일,1123.675
2012년 01월 25일,1127.725
2012년 01월 24일,1131.575
2012년 01월 23일,1130.2
2012년 01월 20일,1135.5
2012년 01월 19일,1136.75
2012년 01월 18일,1142.9
2012년 01월 17일,1148.175
2012년 01월 16일,1153.075
2012년 01월 13일,1150.65
2012년 01월 12일,1157.025
2012년 01월 11일,1158.675
2012년 01월 10일,1156.625
2012년 01월 09일,1162.625
2012년 01월 06일,1158.65
2012년 01월 05일,1151.95
2012년 01월 04일,1148.45
2012년 01월 03일,1150.2
2012년 01월 02일,1156.2
2011년 12월 30일,1157.65
2011년 12월 29일,1154.3
2011년 12월 28일,1156.45
2011년 12월 27일,1155.9
2011년 12월 26일,1150.6
2011년 12월 23일,1150.95
2011년 12월 22일,1155.2
2011년 12월 21일,1151.55
2011년 12월 20일,1167.25
2011년 12월 19일,1169.35
2011년 12월 16일,1156.2
2011년 12월 15일,1159.85
2011년 12월 14일,1158.6
2011년 12월 13일,1155.65
2011년 12월 12일,1144
2011년 12월 09일,1142.75
2011년 12월 08일,1131.6
2011년 12월 07일,1127.895
2011년 12월 06일,1129.15
2011년 12월 05일,1129.25
2011년 12월 02일,1128.95
2011년 12월 01일,1131.475
2011년 11월 30일,1141.8
2011년 11월 29일,1148.1
2011년 11월 28일,1157
2011년 11월 25일,1160.55
2011년 11월 24일,1156.275
2011년 11월 23일,1152.675
2011년 11월 22일,1147.55
2011년 11월 21일,1139.85
2011년 11월 18일,1136.5
2011년 11월 17일,1136.6
2011년 11월 16일,1134.15
2011년 11월 15일,1126.65
2011년 11월 14일,1122.6
2011년 11월 11일,1126.9
2011년 11월 10일,1128.725
2011년 11월 09일,1114.7
2011년 11월 08일,1118.2
2011년 11월 07일,1116.3
2011년 11월 04일,1112.3
2011년 11월 03일,1128.175
2011년 11월 02일,1125.925
2011년 11월 01일,1116.125
2011년 10월 31일,1106.425
2011년 10월 28일,1104.55
2011년 10월 27일,1120.45
2011년 10월 26일,1131.525
2011년 10월 25일,1127.725
2011년 10월 24일,1139.425
2011년 10월 21일,1148.1
2011년 10월 20일,1140.575
2011년 10월 19일,1137.8
2011년 10월 18일,1148.05
2011년 10월 17일,1144.85
2011년 10월 14일,1160.15
2011년 10월 13일,1158.7
2011년 10월 12일,1171.5
2011년 10월 11일,1167.275
2011년 10월 10일,1172.675
2011년 10월 07일,1178.1
2011년 10월 06일,1187.15
2011년 10월 05일,1190.525
2011년 10월 04일,1198.35
2011년 10월 03일,1180.5
2011년 09월 30일,1177.85
2011년 09월 29일,1178.35
2011년 09월 28일,1172.5
2011년 09월 27일,1173.55
2011년 09월 26일,1184
2011년 09월 23일,1180.8
2011년 09월 22일,1175.05
2011년 09월 21일,1147.15
2011년 09월 20일,1148
2011년 09월 19일,1127.85
2011년 09월 16일,1106.75
2011년 09월 15일,1109.5
2011년 09월 14일,1101.625
2011년 09월 13일,1077.25
2011년 09월 12일,1077.125
2011년 09월 09일,1076.5
2011년 09월 08일,1072.475
2011년 09월 07일,1071.4
2011년 09월 06일,1073.5
2011년 09월 05일,1068.425
2011년 09월 02일,1063.35
2011년 09월 01일,1063.85
2011년 08월 31일,1068.85
2011년 08월 30일,1072.75
2011년 08월 29일,1076.25
2011년 08월 26일,1084.2
2011년 08월 25일,1085.4
2011년 08월 24일,1079.075
2011년 08월 23일,1079.525
